tmdb_id,tipo,título,público,score,votos,fecha,géneros,sinopsis,popularidad,idioma_original,imagen_url
429197,película,El Vicepresidente: Más allá del poder,,7.019,3561,2018-12-25,"['Drama', 'Comedia']","George W. Bush, gobernador de Texas, elige como su mano derecha para las elecciones presidenciales del año 2000 a Dick Cheney, presidente ejecutivo de Halliburton Co. Esta es la historia de cómo Cheney llegó a disponer de un poder casi ilimitado.",5.7539,en,https://image.tmdb.org/t/p/w500/xP8o5iSDZFk2IjNbBpoDQC7NGvk.jpg
1495,película,Cruzada,,7.018,4838,2005-05-03,"['Drama', 'Acción', 'Aventura', 'Historia', 'Bélica']","Balian de Ibelin, un herrero francés se convierte en caballero durante las Cruzadas. En Tierra Santa, lucha por la paz y la justicia en medio del conflicto entre cristianos y musulmanes por el control de Jerusalén. Una historia épica de coraje, redención y sacrificio en medio del caos de la guerra.",14.1337,en,https://image.tmdb.org/t/p/w500/9RAdZn1pfRkeVSDwngvIQKsZd2Z.jpg
1073,película,Arlington Road,R,7.018,1213,1999-03-19,"['Crimen', 'Drama', 'Suspense', 'Misterio']","Abatidos por la muerte de su esposa y madre, Michael y su hijo Grant entablan una gran amistad con sus nuevos vecinos, los Lang. Pero, a medida que pasa el tiempo, ciertas circunstancias hacen que Michael empiece a sospechar que sus nuevos amigos no son quienes dicen ser, que esconden algo turbio e incluso llegará a pensar que pueden estar relacionados con la muerte de su esposa en un atentado terrorista.",4.5703,en,https://image.tmdb.org/t/p/w500/fK732heuPYWMzW5vlYrC2oUR5vH.jpg
340027,película,Brain on Fire,PG-13,7.016,1421,2017-02-22,['Drama'],,2.3074,en,https://image.tmdb.org/t/p/w500/kEwI53HNDO0ajSUWh4HSsGrlF6l.jpg
432068,película,La Fiesta de la Vida,N/A,7.016,1565,2017-10-04,['Comedia'],"Una boda de lujo en un castillo francés del siglo XVIII se les va de las manos a sus responsables. La película narra los entresijos de la boda desde la perspectiva del personal de catering, el fotógrafo y el DJ.",2.8582,fr,https://image.tmdb.org/t/p/w500/tcxeJ96UeBHxMJagjGeWpUtpdsN.jpg
11975,película,Legítima Defensa,PG-13,7.015,1446,1997-11-18,"['Drama', 'Crimen', 'Suspense']",Un joven abogado desafía a una poderosa compañía de seguros que no quiere cubrir los gastos médicos de un chico enfermo.,4.2972,en,https://image.tmdb.org/t/p/w500/amHwIcgSdWQbOO1vvB2bAaHs88n.jpg
11690,película,Contacto Sangriento,C,7.015,2098,1988-02-26,"['Acción', 'Suspense', 'Drama']","Jean-Claude Van Damme debuta en el cine con esta película de título apropiado. Van Damme interpreta a un soldado estadounidense huido en Hong Kong que se ve envuelto en el kumite, una competencia de boxeo ilegal. El que sobreviva al enfrentamiento será proclamado campeón mundial de kumite, un título rodeado de retos y homicidios. La final ofrece un duelo a muerte (o casi) entre Van Damme y el rey de kumite, Bolo Yeung. El guion está basado en la vida del campeón de artes marciales Frank Dux (que también es el coordinador de peleas de la película). Contacto sangriento, aunque no cuenta con los mayores valores de producción, ofrece toda la acción violenta.",8.7272,en,https://image.tmdb.org/t/p/w500/utkAPHidRG4j87vmcA9TfGsD7pz.jpg
722913,película,Malcolm y Marie,B-15,7.015,1443,2021-01-29,"['Drama', 'Romance']","Un cineasta regresa a casa para celebrar con su novia el estreno de su película, que le augura un potencial éxito de crítica e ingresos en taquilla. La noche, de repente, da un giro cuando las revelaciones sobre sus relaciones comienzan a aflorar, poniendo a prueba la fuerza de su amor.",2.2598,en,https://image.tmdb.org/t/p/w500/svwb7yGCbjHppmwhsdJbDH0xhUI.jpg
92830,serie,Obi-Wan Kenobi,TV-14,7.015,2178,2022-05-26,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']","Diez años después del final de las Guerras Clon, el Imperio domina la galaxia, y Obi-Wan Kenobi sale de las tinieblas para cumplir una misión vital.",16.6098,en,https://image.tmdb.org/t/p/w500/mVHpVzGwhB9NBpyS5j6qJsME7lo.jpg
20766,película,El último camino,B15,7.014,4213,2009-11-25,"['Aventura', 'Drama']","En un peligroso mundo postapocalíptico, un padre enfermo defiende a su hijo mientras viajan lentamente hacia el mar.",5.7483,en,https://image.tmdb.org/t/p/w500/wKU6IcJsWP2rPmMg6DiOT2anNnB.jpg
14139,película,Los cronocrímenes,R,7.014,1424,2007-11-01,"['Ciencia ficción', 'Suspense']","Un hombre descubre a través de sus prismáticos a una preciosa joven e intenta encontrarla en la profundidad del bosque. De repente, un individuo armado con unas tijeras y con la cara cubierta por vendas rosas le ataca por la espalda. Consigue huir y alcanza un complejo científico en mitad del bosque. Allí, una máquina lo transporta al pasado, poco más de una hora. Encontrarse consigo mismo será la primera de una serie de catástrofes de consecuencias imprevisibles.",3.2338,es,https://image.tmdb.org/t/p/w500/rxAMIH5VmzsdiGDbHwqTGWqooVn.jpg
556678,película,Emma,PG,7.014,1920,2020-02-13,"['Comedia', 'Romance']","Guapa, inteligente y rica, la joven Emma Woodhouse es una reina sin rival en su pequeño pueblo. Nueva adaptación de la novela de Jane Austen publicada en 1815 sobre la vida de la joven Emma. El guión corre a cargo de la novelista ganadora del Premio Booker Eleanor Catton, que en el año 2013 se convirtió en la más joven en recibir el prestigioso galardón.",7.85,en,https://image.tmdb.org/t/p/w500/hd5YQjsIPuLmZuvWfdv36apz8tE.jpg
385128,película,Rápidos y furiosos 9,B,7.014,7633,2021-05-19,"['Acción', 'Aventura', 'Crimen']","Domic Toretto lleva una vida tranquila, lejos de todo, con Letty y su hijo, el pequeño Brian. el peligro está siempre al acecho. Esta vez, esta amenaza obligará a Domic Toretto a enfrentarse a los pecados de su pasado para salvar a los que más quiere. Su equipo se reúne de nuevo para detener un plan que conmocionó al mundo, liderado por el mejor piloto y el mayor asesino que han encontrado: Jakob, el hermano abandonado de Domic.",10.4295,en,https://image.tmdb.org/t/p/w500/aktMX3z3F2zfSFR1nm5CEWlC25o.jpg
300669,película,No respires,B-15,7.014,7884,2016-06-08,"['Terror', 'Suspense', 'Crimen']","Unos jóvenes ladrones creen haber encontrado la oportunidad de cometer el robo perfecto. Su objetivo será un ciego solitario, poseedor de millones de dólares ocultos. Pero tan pronto como entran en su casa serán conscientes de su error, pues se encontrarán atrapados y luchando por sobrevivir contra un psicópata con sus propios y temibles secretos.",5.9966,en,https://image.tmdb.org/t/p/w500/3A5sAyP9iENTRL5X86FUeYmo0wZ.jpg
43959,película,Desafío sobre olas,B,7.013,1228,2011-04-08,"['Familia', 'Drama']","Es la historia verdadera inspiradora del surfista joven Bethany Hamilton. Bethany perdió su brazo izquierdo en un ataque del tiburón y valientemente venció todas las probabilidades para hacerse una campeona otra vez, a través de su determinación escarpada y fe constante. Bethany nació para hacer surf. Un talento natural quien tomó a las ondas en una edad joven, conducía una vida idílica en Kauai, participando en concursos del oleaje nacionales con su mejor amiga Alana, cuando todo cambió. Durante la mañana de la Víspera de todos los Santos, un tiburón del tigre de 14 pies no salió en ninguna parte y pareció rompió todos sus sueños. El Surfista del alma revela la lucha de Bethany para reponerse de sus ordalías y cómo luchó cuerpo a cuerpo con la pregunta de su futuro.",3.5423,en,https://image.tmdb.org/t/p/w500/tNTRi1Zpt5Bkq7HHB4cM7MRfAV5.jpg
1084199,película,Compañera perfecta,B-15,7.013,2154,2025-01-22,"['Terror', 'Ciencia ficción', 'Suspense']",La muerte de un multimillonario desencadena una cadena de acontecimientos para Iris y sus amigos durante un viaje de fin de semana a su propiedad junto al lago.,10.9823,en,https://image.tmdb.org/t/p/w500/m68uoULpxeDkmCetbhftXCgP1TZ.jpg
497828,película,El Triángulo de la Tristeza,B-15,7.013,2792,2022-09-18,"['Comedia', 'Drama']","Tras la Semana de la moda, Carl y Yaya, pareja de modelos e influencers, son invitados a un yate en un crucero de lujo. Mientras que la tripulación brinda todas las atenciones necesarias a los ricos invitados, el capitán se niega a salir de su cabina, a pesar de la llegada inminente de la célebre cena de gala. Los eventos toman un giro inesperado y el equilibrio de poder se invierte cuando se levanta una tormenta que pone en peligro el confort de los pasajeros.",4.6648,en,https://image.tmdb.org/t/p/w500/9DteuuOubo3bZPgrmvrTb5mgNxw.jpg
11831,película,Amistad,,7.012,1401,1997-12-10,"['Drama', 'Historia', 'Misterio']","Una noche del verano de 1839, cincuenta y tres esclavos negros que viajaban a bordo del navio ""La Amistad"" se amotinaron y tomaron el control del barco frente a las costas de Cuba. Fracasado su intento de regresar a África, fueron detenidos por tropas americanas y se encontraron en un país extraño y a merced de un sistema judicial que les era ajeno.",1.1496,en,https://image.tmdb.org/t/p/w500/hyhSIOm0A99BLKf215CyxzAk3ZD.jpg
2164,película,Stargate: La puerta del tiempo,PG-13,7.012,3737,1994-10-28,"['Acción', 'Aventura', 'Ciencia ficción']","Un coronel y un científico, movidos por distintos intereses, investigan el misterioso hallazgo en unas excavaciones de un extraño artefacto al que llaman ""Puerta de las Estrellas"". Acompañados de un equipo de reconocimiento, atraviesan la Puerta y son transportados a un lejano planeta.",7.4421,en,https://image.tmdb.org/t/p/w500/3mKvXGYCjoSv3FJN85iislnlD1d.jpg
2623,película,Reto al Destino,R,7.012,1180,1982-07-28,"['Drama', 'Romance']","Zack Mayo es un joven asignado a la Escuela Naval Militar de los Estados Unidos. Allí encontrará que su actitud es incompatible con el lugar, algo que intentará corregir el implacable sargento Foley. Durante el proceso conocerá a una joven lugareña, Paula, de la que se enamorará, y que supondrá un punto de inflexión en su vida.",4.3141,en,https://image.tmdb.org/t/p/w500/jzVYFPiAgu3zRd5QSEEddChlVEE.jpg
744275,película,After: Almas Perdidas,R,7.012,2706,2021-09-01,"['Romance', 'Drama']","Cuando Tessa toma la decisión más importante de su vida, todo cambia. Los secretos que salen a la luz sobre su familia, y también sobre la de Hardin, ponen en peligro su relación y su futuro juntos. La vida de Tessa empieza a desmoronarse, nada es como ella creía que sería. Nunca ha sentido algo así por nadie, pero empieza a cuestionarse si vale la pena. Antes el amor bastaba para mantenerlos juntos, pero ahora ya no está claro lo que dictan sus corazones...",20.1259,en,https://image.tmdb.org/t/p/w500/cAvUp7ngPyuhx1nLjmCOTCBNo91.jpg
10220,película,Apuesta final,,7.012,1887,1998-09-11,"['Drama', 'Crimen']","Mike McDermott (Damon), además de estudiante de Derecho, es un ""rounder"" un excelente jugador de cartas. Cuando su mejor amigo (Norton) sale de la cárcel y descubre que sigue debiendo una importante suma de dinero a un peligroso delincuente, Mike decide volver a jugar, a pesar de que su novia se lo desaconseja. En la partida de póker con la que pretende ayudar a su amigo, participan ciertos jugadores bastante siniestros, entre ellos el pérfido Teddy KGB (Malkovich).",6.7345,en,https://image.tmdb.org/t/p/w500/fQjkOD27W2DHVmxICJgIKHl63G4.jpg
505600,película,La Noche De Las Nerds,,7.012,2817,2019-05-24,['Comedia'],"Booksmart. Dos excelentes estudiantes y grandes amigas, en la víspera de su graduación de su instituto, de repente se dan cuenta de que podrían haberse esforzado algo menos en clase y haberse divertido más. Así que deciden hacer algo al respecto para compensar tanto estudio y tan poca diversión: recuperar los años perdidos en una noche loca.",4.6101,en,https://image.tmdb.org/t/p/w500/gOTCGleMERuAUhNAq2MIYybrgnC.jpg
1011477,película,Karate Kid: Leyendas,B,7.012,1141,2025-05-08,"['Acción', 'Aventura', 'Drama']","Tras una tragedia familiar, el prodigio del kung fu Li Fong se ve obligado a abandonar su hogar en Pekín y trasladarse a Nueva York con su madre. Li lucha por dejar atrás su pasado mientras intenta encajar con sus nuevos compañeros de clase y, aunque no quiere pelear, los problemas parecen encontrarle en todas partes. Cuando un nuevo amigo necesita su ayuda, Li se presenta a una competición de kárate, pero sus habilidades no son suficientes. El profesor de kung fu de Li, el Sr. Han, pide ayuda al Karate Kid original, Daniel LaRusso, y Li aprende una nueva forma de luchar, fusionando sus dos estilos en uno solo para el enfrentamiento definitivo de artes marciales.",17.5466,en,https://image.tmdb.org/t/p/w500/bwNAjGUsHt35eqT0Aj8NHU02WPl.jpg
250734,película,Lejos del mundanal ruido,PG-13,7.012,1097,2015-04-23,"['Drama', 'Romance']","La independiente, inteligente y joven Bathsheba Everdene (Carey Mulligan) se gana la vida cuidando una granja más bien modesta. El joven y próspero ganadero Gabriel Oak (Matthias Schoenaerts) se enamora de ella y le propone matrimonio, pero Bathsheba quiere ser libre y no acepta su ofrecimiento. Sin embargo, el destino cambia la fortuna de ambos, pues ella hereda de su tío la mayor granja de la localidad y él pierde en un accidente sus bienes, teniendo que ganarse la vida como jornalero, a quien ella contrata. La nueva posición de Bathsheba la deja en situación de elegir entre los tres pretendientes que la rondan, Gabriel Oack; Frank Troy (Tom Sturridge), un experimentado y temerario sargento; y William Boldwood (Michael Sheen), un maduro y rico soltero. Basada en la clásica novela de Thomas Hardy.",3.2909,en,https://image.tmdb.org/t/p/w500/voJWyIlFIfdpYKgArY5fDrqEdrE.jpg
11336,película,La zona muerta,R,7.011,1798,1983-10-21,"['Suspense', 'Terror', 'Ciencia ficción']","Johnny Smith es un maestro de escuela con toda su vida por delante pero, después de dejar la casa de su prometida una noche, está involucrado en un accidente automovilístico que lo deja en coma durante 5 años. Cuando se despierta, descubre que tiene la capacidad de ver el pasado, presente y futuro de cualquier persona con la que entra en contacto físico.",3.5984,en,https://image.tmdb.org/t/p/w500/31Q1tTbmXzEu5i1Xqet75kZJRnG.jpg
399057,película,El sacrificio del ciervo sagrado,C,7.011,4380,2017-10-20,"['Drama', 'Suspense', 'Misterio']","Steven, un carismático cirujano, se ve obligado a hacer un sacrificio impensable después de que su vida empieza a desmoronarse, cuando el comportamiento de un adolescente que ha tomado bajo su ala se vuelve siniestro.",4.2664,en,https://image.tmdb.org/t/p/w500/c7odtELFX4HKIHJUFVsgfPHXD9U.jpg
467244,película,Zona de Interés,B,7.011,2525,2023-12-15,"['Drama', 'Historia']",El comandante de Auschwitz Rudolf Höss y su esposa Hedwig se esfuerzan en construir una vida de ensueño para su familia en una casa con jardín cerca del campo.,9.3207,en,https://image.tmdb.org/t/p/w500/jjBgrAsz0vFerjesnM3NnyU3Bm5.jpg
36657,película,X-Men,B,7.011,12073,2000-07-13,"['Aventura', 'Acción', 'Ciencia ficción']","En un mundo en el que los mutantes (humanos superpotentes evolucionados) existen y son discriminados, se forman dos grupos para un choque inevitable: la Hermandad supremacista, y los X-Men pacifistas.",0.6885,en,https://image.tmdb.org/t/p/w500/aF170xLGytZcC0xeSlSamImgIi4.jpg
11454,película,Cazador de hombres,R,7.011,1495,1986-08-14,"['Crimen', 'Terror', 'Suspense']","Will Graham (William Petersen) regresa a la policía persuadido por un compañero. Encargado de la difícil tarea de dar caza a un escurridizo asesino que ataca sólo los días de luna llena, Graham decide emplear métodos poco convencionales. De este modo, recurre al doctor Hannibal Lecter (Brian Cox), otro asesino en serie, para entrar en la mente del asesino, pero esto le llevará a estar expuesto a la inteligencia de un genio poniendo en peligro su salud mental.",0.2552,en,https://image.tmdb.org/t/p/w500/ndrnaRtKgxnc8K2F0CCTioabzoA.jpg
233063,película,Fack ju Göhte,N/A,7.01,1750,2013-11-07,['Comedia'],,2.4965,de,https://image.tmdb.org/t/p/w500/fodMArFHAijwCfoWFSOLBy8G0op.jpg
3170,película,Bambi,,7.009,5980,1942-08-14,"['Animación', 'Drama', 'Familia']","Con los primeros rayos del sol iluminando la pradera, un nuevo príncipe ha nacido en el bosque. Tan pronto como Bambi aprende a dar sus primeros pasos, comienza a jugar con sus nuevos amigos, Tambor, el conejo juguetón, y Flor, la tímida y adorable mofeta. Pero la diversión de patinar sobre el lago helado, de mordisquear las florecillas y de juguetear entre los árboles del bosque será sólo el principio de un largo aprendizaje. Guiado por su sabio amigo el Búho, Bambi aprenderá lecciones sobre el valor del amor, la pérdida de los seres queridos, la madurez; en definitiva, aprenderá a seguir el camino de la vida.",6.8139,en,https://image.tmdb.org/t/p/w500/90Shq6yU7vqXskmZbX2AEf57ddy.jpg
505642,película,Pantera Negra: Wakanda por siempre,,7.009,7354,2022-11-09,"['Acción', 'Aventura', 'Ciencia ficción']","La reina Ramonda, Shuri, M'Baku, Okoye y las Dora Milaje luchan por proteger a su nación de las potencias mundiales que intervienen tras la muerte del Rey T'Challa. Mientras los habitantes de Wakanda se esfuerzan por embarcarse en un nuevo capítulo, los héroes deben unirse con la ayuda de Nakia y Everett Ross y forjar un nuevo camino para el reino de Wakanda.",13.583,en,https://image.tmdb.org/t/p/w500/mYpT2R7639KvKZ668uoQGS2QNFp.jpg
864,película,Jamaica Bajo Cero,PG,7.009,2256,1993-10-01,"['Comedia', 'Aventura', 'Drama']","Derice, Sanka, Junio Bevil y Yul son cuatro atletas jamaicanos, sin apenas recursos y sin tener conocimiento o adaptación a la nieve, pero dispuestos a alcanzar una difícil meta: ganar la medalla de oro nada menos que en los Juegos Olímpicos de invierno de Calgary, Canadá. Para ello reclutan como entrenador a un ex-campeón norteamericano (John Candy), quien aceptará la imposible tarea debido a su precaria situación económica.",5.068,en,https://image.tmdb.org/t/p/w500/wYnKZnRt43EYy10e5lgqA8ZMu9.jpg
71864,película,La vida rara de Timothy Green,PG,7.008,1242,2012-08-15,"['Fantasía', 'Drama', 'Comedia', 'Familia']","Una pareja sin hijos sepulta una caja en su traspatio, conteniendo todos sus deseos de un niño. Pronto, un niño nace, aunque Timothy Green no sea todo que aparece.",2.9339,en,https://image.tmdb.org/t/p/w500/dtpO6quh2f49H6KIvcUb0FdHZEk.jpg
2742,película,El almuerzo desnudo,R,7.008,1187,1991-12-27,"['Crimen', 'Drama']","Después del trágico accidente sufrido por su mujer, un escritor que cae en la adicción a ciertas drogas, empieza a sufrir horribles alucinaciones que lo transportan a un mundo de pesadilla absolutamente kafkiano (“Interzone”).",3.8125,en,https://image.tmdb.org/t/p/w500/HzpDsHbgJWqBlmN5bpnHAhCDMF.jpg
256835,película,Toy Story: Olvidados en el Tiempo,G,7.008,1044,2014-12-02,"['Animación', 'Familia', 'Aventura', 'Comedia']",Es una cita de juego post-Navidad y los juguetes tienen que enfrentarse a los temibles y agresivos nuevos juguetes de dinosaurio.,2.8057,en,https://image.tmdb.org/t/p/w500/3m8SkdSzWOkNodITnuqXCGaIdFG.jpg
228970,película,Alma Salvaje,,7.008,2652,2014-12-05,['Drama'],"En los años 90, tras unas duras experiencias personales que tocaron fondo con su divorcio y sobre todo con la muerte de su madre, la joven Cheryl Strayed decidió recorrer en solitario, y careciendo de experiencia, más de 1600 kilómetros por el Sendero de las Cimas del Pacífico, que atraviesa el desierto de Mojave y sube hasta la frontera entre los estados de Oregón y Washington, en un intento de encontrarse a sí misma.",4.6936,en,https://image.tmdb.org/t/p/w500/95HIDefwG7xIzbPXABJdZCZUdQ2.jpg
281,película,Días Extraños,,7.007,1513,1995-10-13,"['Crimen', 'Drama', 'Ciencia ficción', 'Suspense']",Un ex policía convertido en estafador callejero descubre accidentalmente una conspiración en Los Ángeles en 1999.,7.8476,en,https://image.tmdb.org/t/p/w500/5PrbWUAkjQOPWUMrkRpLOORIB1z.jpg
791177,película,Hasta los huesos,C,7.007,1598,2022-11-18,"['Terror', 'Romance', 'Drama']","Maren y Lee, dos misteriosos forasteros, se embarcan en una odisea de 1.600 kilómetros por los Estados Unidos de Ronald Reagan. Pero cuando se dan cuenta de que no pueden huir de sus aterradores pasados, la pareja se enfrenta a una prueba final para decidir si pueden sobrevivir con sus diferencias.",6.2192,en,https://image.tmdb.org/t/p/w500/lP814mEpSCdWCAMiZT1Yt5rlJhg.jpg
2675,serie,La Sirenita,TV-G,7.006,720,1992-09-12,"['Familia', 'Animación', 'Kids', 'Sci-Fi & Fantasy']","Disney's The Little Mermaid es una serie de televisión de animación estadounidense producida por Walt Disney Television Animation basada en la película de Disney 1989 del mismo nombre. Cuenta con las aventuras de Ariel como una sirena antes de los acontecimientos de la película. Esta serie es la primera serie de televisión de Disney que se separó de una película de animación importante. Algunos de los actores de la película vuelven a interpretar sus papeles en la serie, entre ellos Jodi Benson como Ariel, Samuel E. Wright como Sebastian, Kenneth Mars como el Rey Triton y Pat Carroll como Ursula. La pequeña sirena se estrenó en el otoño de 1992 con el especial de animación en horario estelar llamado ""Una ballena de un cuento"", luego se trasladó a las mañanas de sábado. Esta serie apareció originalmente en CBS, con una ejecución original de 1992 a 1994. Posteriormente se mostró en repeticiones en Disney Channel hasta 2008. Algunos de los episodios contienen segmentos musicales, con canciones originales escritas para la serie. El tema de apertura del espectáculo es una combinación instrumental de las canciones ""Parte de tu mundo"", ""Bajo el mar"" y ""Kiss the Girl"". La obertura para el musical de la etapa de la sirenita es similar a esto.",10.4173,en,https://image.tmdb.org/t/p/w500/tva5VsAPqQivt6U4cYOq78Wyh5T.jpg
670292,película,Resistencia,B,7.006,3731,2023-09-27,"['Ciencia ficción', 'Acción', 'Aventura']","En medio de una futura guerra entre la raza humana y las fuerzas de la inteligencia artificial, Joshua, un curtido ex agente de las fuerzas especiales que sufre por la desaparición de su esposa, es reclutado para cazar y matar al Creador, el arquitecto de IA avanzada que ha desarrollado un arma misteriosa con el poder de poner fin a la guerra, e incluso a toda la humanidad. Joshua y su equipo de agentes de élite viajan a través de las líneas enemigas hasta el corazón oscuro del territorio ocupado por la IA. Una vez allí, descubren que el arma que acabará con el mundo y que les han ordenado destruir es una IA que ha adoptado la forma de una niña pequeña.",14.9461,en,https://image.tmdb.org/t/p/w500/nU3Ivtwbo30W66WTSqOuCeyJaln.jpg
11652,película,Invencible,PG,7.005,1011,2006-08-25,"['Drama', 'Historia']","Basado en un suceso real ocurrido en 1976. Vince Papale, un hombre de treinta años, barman y profesor a tiempo parcial, era un aficionado de los Philadelphia Eagles que sólo había jugado al fútbol americano un año en el instituto. Un día decidió apuntarse a una prueba abierta de su equipo para encontrar nuevos talentos y consiguió ser admitido, haciendo así realidad el sueño de toda su vida.",2.8975,en,https://image.tmdb.org/t/p/w500/m9pEtIV8qtARybEQeUImvFiHGzV.jpg
1730,película,Inland Empire,,7.005,1250,2006-12-06,"['Terror', 'Suspense', 'Misterio', 'Drama', 'Fantasía']","La percepción de la realidad de una actriz (Laura Dern) se va distorsionando cada vez más. Al mismo tiempo descubre que, quizá, se está enamorando de su partenaire (Justin Theroux) en un remake polaco inconcluso y supuestamente maldito.",4.8489,en,https://image.tmdb.org/t/p/w500/7mP7TUoS5MQjPfjmfYMYYvlsbUy.jpg
1771,película,Capitán América: El Primer Vengador,B,7.005,22566,2011-07-22,"['Acción', 'Aventura', 'Ciencia ficción']","Steve Rogers, un soldado militar rechazado, se transforma en el Capitán América después de tomar una dosis de un «suero de Súper-Soldado». Pero ser el Capitán América tiene un precio cuando intenta acabar con un belicista y una organización terrorista.",9.9837,en,https://image.tmdb.org/t/p/w500/i5eSA5DK5iAv53SB4yv57bN56o6.jpg
847,película,Willow en la tierra del encanto,PG,7.004,2128,1988-05-20,"['Fantasía', 'Aventura', 'Acción']","Temerosa de que una profecía declare que una niña nacerá para provocar su caída, la malvada Reina Bavmorda encarcela a todas las mujeres embarazadas dentro de la formidable fortaleza de Nockmaar. Una niña, Elora Danan, nace en las mazmorras de Nockmaar y es identificada como la niña profetizada por una marca de nacimiento en su brazo. Sin embargo, antes de que la hechicera negra llegue para reclamar al niño, la madre de Elora convence a su renuente partera a escapar con el bebé. Willow, un agricultor tímido y aspirante a hechicero, tiene la misión de librar al infante real del mal.",5.7867,en,https://image.tmdb.org/t/p/w500/kymxskRkwRGGrlJLdneItwTIAHm.jpg
482373,película,No Respires 2,R,7.004,2782,2021-08-12,"['Suspense', 'Terror']","En No Respires 2, la emocionante secuela del gran éxito, nos reencontramos con Norman Nordstrom (Stephen Lang), quien se ha estado escondiendo durante varios años en una cabaña aislada. Vive con una jovencita y ha recreado la familia que le fue robada por un conductor ebrio. Su tranquila vida se hace añicos cuando un grupo de criminales secuestra a la chica. Norman se ve obligado a recurrir a instintos aún más oscuros y creativos para salvarla.",4.8549,en,https://image.tmdb.org/t/p/w500/o0kJOePRfC59exAb7e3wrCTSMbK.jpg
328387,película,Nerve: Un juego sin reglas,PG-13,7.003,6978,2016-06-27,"['Misterio', 'Aventura', 'Crimen']","La diligente estudiante de secundaria, Vee Delmonico, se harta de vivir la vida desde el margen. Cuando sus amigos la presionan para que se una al popular juego en línea Nerve, Vee decide apuntarse por un reto de lo que parece diversión inofensiva. Pero a medida que se ve atrapada por la emoción de esta competencia adenalínica, el juego comienza a dar un giro siniestro con actos cada vez más peligrosos, lo que la lleva a una final de alto riesgo que determinará todo su futuro.",7.211,en,https://image.tmdb.org/t/p/w500/bdKOmmHz0PvXISiAeBIWDFHw2WV.jpg
2604,película,Nacido el Cuatro de Julio,,7.003,1855,1989-12-20,"['Drama', 'Bélica']","Ron Kovic, veterano de Vietnam, vive los horrores de la guerra, tanto en el frente de batalla como en su vida civil.",10.3371,en,https://image.tmdb.org/t/p/w500/wube6W2ntQeuIO42ND76oUP25Y1.jpg
62214,película,Frankenweenie,AA,7.002,3583,2012-10-04,"['Animación', 'Comedia', 'Familia']","Conmovedora historia sobre un niño llamado Victor quien, tras la trágica muerte de su adorado perro Sparky, utiliza la ciencia para devolverlo a la vida. Sin embargo, su experimento desencadena una serie de eventos que desafían las normas y la moralidad de su pequeño pueblo.",5.0426,en,https://image.tmdb.org/t/p/w500/4WZaUjHswR2mak767GEXgiWYxeq.jpg
9799,película,Rápido y furioso,B,7.002,10712,2001-06-22,"['Acción', 'Crimen', 'Suspense']","El policía de Los Ángeles, Brian O'Conner, debe decidir dónde está realmente su lealtad cuando se enamore del mundo de las carreras callejeras al que ha sido enviado de incógnito para destruir.",1.4179,en,https://image.tmdb.org/t/p/w500/zFR949B0hxdgi0vljf8tCJiZ65z.jpg
385687,película,Rápidos y furiosos X,B,7.001,6245,2023-05-17,"['Acción', 'Crimen', 'Suspense']","A través de varias misiones y contra lo imposible, Dom Toretto y su familia han sido más astutos y más rápidos que todos los enemigos se le han cruzado en su camino. Ahora se enfrentan a su enemigo más letal: una amenaza aterradora que surge de las sombras del pasado que está alimentado de una venganza sangrienta, y está decidido a destruir a su familia y destruir todo, y a cualquier persona, a los que Dom ama.",23.8262,en,https://image.tmdb.org/t/p/w500/x3zlm6VxPvVrYWE3bHkYUQMR798.jpg
26428,película,Ágora: La caída del imperio romano,PG-13,7.0,1541,2009-05-17,"['Aventura', 'Drama', 'Historia']","En el siglo IV, Egipto era una provincia del Imperio Romano. Su ciudad más emblemática, Alejandría, se había convertido en el último baluarte de un mundo en crisis, confuso y violento. En el año 391, las revueltas callejeras alcanzaron una de sus instituciones más legendarias: la biblioteca. Atrapada tras sus muros, la brillante astrónoma Hypatia, filósofa y atea, lucha por salvar la sabiduría del mundo antiguo, sin percibir que su joven esclavo, Davo, se debate entre el amor que le profesa en secreto y la libertad que podría alcanzar uniéndose al imparable ascenso del cristianismo.",4.1439,en,https://image.tmdb.org/t/p/w500/pkTpReFXVJHxn3uduxTzrePFA7r.jpg
472451,película,Corazón borrado,,7.0,1474,2018-09-24,['Drama'],"La historia se centra en el hijo de un pastor Bautista de una ciudad de Arkansas. El joven con 19 años decide contarles a sus padres que es homosexual. Ante esta confesión le envían a 'Love in action', un programa de conversión en el que a través de doce pasos y muchas lecturas de la Biblia, intentan suprimir esta identidad.",3.4435,en,https://image.tmdb.org/t/p/w500/s8uSSxbk1m0h8PEnyhtoWeoeCCT.jpg
579583,película,El arte de ser adulto,R,7.0,1105,2020-07-22,"['Comedia', 'Drama']","Una comedia semiautobiográfica sobre los años que pasó Pete Davidson en Staten Island, incluyendo la muerte de su padre el 11-S y su introducción en el mundo de la comedia.",3.714,en,https://image.tmdb.org/t/p/w500/6QG3MG4HkOrJPJFtIlwL6NLhVOS.jpg
